"seq","mdptn","email","kyoten","namae","url","ptnid","insdate","sent","sentdate"
"87","40","sekine_riho@example.com","","","","5","2012-11-28 11:50:00","0",""
"88","40","furusawa_takahiro@example.com","","","","7","2012-11-28 11:50:00","0",""
"88","40","furusawa_takahiro@example.com","","","","3","2012-11-28 11:50:00","0",""
"88","40","furusawa_takahiro@example.com","","","","2","2012-11-28 11:50:00","0",""
"88","40","furusawa_takahiro@example.com","","","","5","2012-11-28 11:50:00","0",""
"89","40","wakita_masahiko@example.com","","","","7","2012-11-28 11:50:00","0",""
"89","40","wakita_masahiko@example.com","","","","3","2012-11-28 11:50:00","0",""
"89","40","wakita_masahiko@example.com","","","","2","2012-11-28 11:50:00","0",""
"89","40","wakita_masahiko@example.com","","","","5","2012-11-28 11:50:00","0",""
"90","40","mitsushima_risa@example.com","","","","7","2012-11-28 11:50:00","0",""
"90","40","mitsushima_risa@example.com","","","","3","2012-11-28 11:50:00","0",""
"90","40","mitsushima_risa@example.com","","","","2","2012-11-28 11:50:00","0",""
"90","40","mitsushima_risa@example.com","","","","5","2012-11-28 11:50:00","0",""
"91","40","takada_ken@example.com","","","","7","2012-11-28 11:50:00","0",""
"91","40","takada_ken@example.com","","","","3","2012-11-28 11:50:00","0",""
"91","40","takada_ken@example.com","","","","2","2012-11-28 11:50:00","0",""
"91","40","takada_ken@example.com","","","","5","2012-11-28 11:50:00","0",""
"92","40","tamada_hiro@example.com","","","","7","2012-11-28 11:50:00","0",""
"92","40","tamada_hiro@example.com","","","","3","2012-11-28 11:50:00","0",""
"92","40","tamada_hiro@example.com","","","","2","2012-11-28 11:50:00","0",""
"92","40","tamada_hiro@example.com","","","","5","2012-11-28 11:50:00","0",""
"93","40","yamamoto_nozomi@example.com","","","","7","2012-11-28 11:50:00","0",""
"93","40","yamamoto_nozomi@example.com","","","","3","2012-11-28 11:50:00","0",""
"93","40","yamamoto_nozomi@example.com","","","","2","2012-11-28 11:50:00","0",""
"93","40","yamamoto_nozomi@example.com","","","","5","2012-11-28 11:50:00","0",""
"94","40","uehara_akira@example.com","","","","7","2012-11-28 11:50:00","0",""
"94","40","uehara_akira@example.com","","","","3","2012-11-28 11:50:00","0",""
"94","40","uehara_akira@example.com","","","","2","2012-11-28 11:50:00","0",""
"94","40","uehara_akira@example.com","","","","5","2012-11-28 11:50:00","0",""
"95","40","uchida_keiji@example.com","","","","7","2012-11-28 11:50:00","0",""
"95","40","uchida_keiji@example.com","","","","3","2012-11-28 11:50:00","0",""
"95","40","uchida_keiji@example.com","","","","2","2012-11-28 11:50:00","0",""
"95","40","uchida_keiji@example.com","","","","5","2012-11-28 11:50:00","0",""
"96","40","nohara_noriko@example.com","","","","7","2012-11-28 11:50:00","0",""
"96","40","nohara_noriko@example.com","","","","3","2012-11-28 11:50:00","0",""
"96","40","nohara_noriko@example.com","","","","2","2012-11-28 11:50:00","0",""
"96","40","nohara_noriko@example.com","","","","5","2012-11-28 11:50:00","0",""
"97","40","taira_fumiyo@example.com","","","","7","2012-11-28 11:50:00","0",""
"97","40","taira_fumiyo@example.com","","","","3","2012-11-28 11:50:00","0",""
"97","40","taira_fumiyo@example.com","","","","2","2012-11-28 11:50:00","0",""
"97","40","taira_fumiyo@example.com","","","","5","2012-11-28 11:50:00","0",""
"98","40","kuramoto_mami@example.com","","","","7","2012-11-28 11:50:00","0",""
"98","40","kuramoto_mami@example.com","","","","3","2012-11-28 11:50:00","0",""
"98","40","kuramoto_mami@example.com","","","","2","2012-11-28 11:50:00","0",""
"98","40","kuramoto_mami@example.com","","","","5","2012-11-28 11:50:00","0",""
"99","40","fujishima_takashi@example.com","","","","7","2012-11-28 11:50:00","0",""
"99","40","fujishima_takashi@example.com","","","","3","2012-11-28 11:50:00","0",""
"99","40","fujishima_takashi@example.com","","","","2","2012-11-28 11:50:00","0",""
"99","40","fujishima_takashi@example.com","","","","5","2012-11-28 11:50:00","0",""
"100","40","nakayama_reina@example.com","","","","7","2012-11-28 11:50:00","0",""
"100","40","nakayama_reina@example.com","","","","3","2012-11-28 11:50:00","0",""
"100","40","nakayama_reina@example.com","","","","2","2012-11-28 11:50:00","0",""
"100","40","nakayama_reina@example.com","","","","5","2012-11-28 11:50:00","0",""
"101","40","koike_kazuki@example.com","","","","7","2012-11-28 11:50:00","0",""
"101","40","koike_kazuki@example.com","","","","3","2012-11-28 11:50:00","0",""
"101","40","koike_kazuki@example.com","","","","2","2012-11-28 11:50:00","0",""
"101","40","koike_kazuki@example.com","","","","5","2012-11-28 11:50:00","0",""
"102","40","machida_manami@example.com","","","","7","2012-11-28 11:50:00","0",""
"102","40","machida_manami@example.com","","","","3","2012-11-28 11:50:00","0",""
"102","40","machida_manami@example.com","","","","2","2012-11-28 11:50:00","0",""
"102","40","machida_manami@example.com","","","","5","2012-11-28 11:50:00","0",""
"103","40","kawabata_toshiaki@example.com","","","","7","2012-11-28 11:50:00","0",""
"103","40","kawabata_toshiaki@example.com","","","","3","2012-11-28 11:50:00","0",""
"103","40","kawabata_toshiaki@example.com","","","","2","2012-11-28 11:50:00","0",""
"103","40","kawabata_toshiaki@example.com","","","","5","2012-11-28 11:50:00","0",""
"104","40","maeda_hajime@example.com","","","","7","2012-11-28 11:50:00","0",""
"104","40","maeda_hajime@example.com","","","","3","2012-11-28 11:50:00","0",""
"104","40","maeda_hajime@example.com","","","","2","2012-11-28 11:50:00","0",""
"104","40","maeda_hajime@example.com","","","","5","2012-11-28 11:50:00","0",""
"105","40","maki_takashi@example.com","","","","7","2012-11-28 11:50:00","0",""
"105","40","maki_takashi@example.com","","","","3","2012-11-28 11:50:00","0",""
"105","40","maki_takashi@example.com","","","","2","2012-11-28 11:50:00","0",""
"105","40","maki_takashi@example.com","","","","5","2012-11-28 11:50:00","0",""
"106","40","kishida_masaaki@example.com","","","","7","2012-11-28 11:50:00","0",""
"106","40","kishida_masaaki@example.com","","","","3","2012-11-28 11:50:00","0",""
"106","40","kishida_masaaki@example.com","","","","2","2012-11-28 11:50:00","0",""
"106","40","kishida_masaaki@example.com","","","","5","2012-11-28 11:50:00","0",""
"107","40","fujiyama_norihito@example.com","","","","7","2012-11-28 11:50:00","0",""
"107","40","fujiyama_norihito@example.com","","","","3","2012-11-28 11:50:00","0",""
"107","40","fujiyama_norihito@example.com","","","","2","2012-11-28 11:50:00","0",""
"107","40","fujiyama_norihito@example.com","","","","5","2012-11-28 11:50:00","0",""
"108","40","chiba_hikaru@example.com","","","","7","2012-11-28 11:50:00","0",""
"108","40","chiba_hikaru@example.com","","","","3","2012-11-28 11:50:00","0",""
"108","40","chiba_hikaru@example.com","","","","2","2012-11-28 11:50:00","0",""
"108","40","chiba_hikaru@example.com","","","","5","2012-11-28 11:50:00","0",""
"109","40","ookuma_tasuku@example.com","","","","7","2012-11-28 11:50:00","0",""
"109","40","ookuma_tasuku@example.com","","","","3","2012-11-28 11:50:00","0",""
"109","40","ookuma_tasuku@example.com","","","","2","2012-11-28 11:50:00","0",""
"109","40","ookuma_tasuku@example.com","","","","5","2012-11-28 11:50:00","0",""
"110","40","emoto_chiemi@example.com","","","","7","2012-11-28 11:50:00","0",""
"110","40","emoto_chiemi@example.com","","","","3","2012-11-28 11:50:00","0",""
"110","40","emoto_chiemi@example.com","","","","2","2012-11-28 11:50:00","0",""
"110","40","emoto_chiemi@example.com","","","","5","2012-11-28 11:50:00","0",""
"111","40","oohashi_emi@example.com","","","","7","2012-11-28 11:50:00","0",""
"111","40","oohashi_emi@example.com","","","","3","2012-11-28 11:50:00","0",""
"111","40","oohashi_emi@example.com","","","","2","2012-11-28 11:50:00","0",""
"111","40","oohashi_emi@example.com","","","","5","2012-11-28 11:50:00","0",""
"112","40","hayami_ami@example.com","","","","7","2012-11-28 11:50:00","0",""
"112","40","hayami_ami@example.com","","","","3","2012-11-28 11:50:00","0",""
"112","40","hayami_ami@example.com","","","","2","2012-11-28 11:50:00","0",""
"112","40","hayami_ami@example.com","","","","5","2012-11-28 11:50:00","0",""
"113","40","makise_takeo@example.com","","","","7","2012-11-28 11:50:00","0",""
"113","40","makise_takeo@example.com","","","","3","2012-11-28 11:50:00","0",""
"113","40","makise_takeo@example.com","","","","2","2012-11-28 11:50:00","0",""
"113","40","makise_takeo@example.com","","","","5","2012-11-28 11:50:00","0",""
"114","40","adachi_takashi@example.com","","","","7","2012-11-28 11:50:00","0",""
"114","40","adachi_takashi@example.com","","","","3","2012-11-28 11:50:00","0",""
"114","40","adachi_takashi@example.com","","","","2","2012-11-28 11:50:00","0",""
"114","40","adachi_takashi@example.com","","","","5","2012-11-28 11:50:00","0",""
"115","40","murayama_kazuki@example.com","","","","7","2012-11-28 11:50:00","0",""
"115","40","murayama_kazuki@example.com","","","","3","2012-11-28 11:50:00","0",""
"115","40","murayama_kazuki@example.com","","","","2","2012-11-28 11:50:00","0",""
"115","40","murayama_kazuki@example.com","","","","5","2012-11-28 11:50:00","0",""
"116","40","tanaka_ema@example.com","","","","7","2012-11-28 11:50:00","0",""
"116","40","tanaka_ema@example.com","","","","3","2012-11-28 11:50:00","0",""
"116","40","tanaka_ema@example.com","","","","2","2012-11-28 11:50:00","0",""
"116","40","tanaka_ema@example.com","","","","5","2012-11-28 11:50:00","0",""
"117","40","sasahara_miduki@example.com","","","","7","2012-11-28 11:50:00","0",""
"117","40","sasahara_miduki@example.com","","","","3","2012-11-28 11:50:00","0",""
"117","40","sasahara_miduki@example.com","","","","2","2012-11-28 11:50:00","0",""
"117","40","sasahara_miduki@example.com","","","","5","2012-11-28 11:50:00","0",""
"118","40","teranishi_ryou@example.com","","","","7","2012-11-28 11:50:00","0",""
"118","40","teranishi_ryou@example.com","","","","3","2012-11-28 11:50:00","0",""
"118","40","teranishi_ryou@example.com","","","","2","2012-11-28 11:50:00","0",""
"118","40","teranishi_ryou@example.com","","","","5","2012-11-28 11:50:00","0",""
"119","40","sada_jin@example.com","","","","7","2012-11-28 11:50:00","0",""
"119","40","sada_jin@example.com","","","","3","2012-11-28 11:50:00","0",""
"119","40","sada_jin@example.com","","","","2","2012-11-28 11:50:00","0",""
"119","40","sada_jin@example.com","","","","5","2012-11-28 11:50:00","0",""
"120","40","shibasaki_you@example.com","","","","7","2012-11-28 11:50:00","0",""
"120","40","shibasaki_you@example.com","","","","3","2012-11-28 11:50:00","0",""
"120","40","shibasaki_you@example.com","","","","2","2012-11-28 11:50:00","0",""
"120","40","shibasaki_you@example.com","","","","5","2012-11-28 11:50:00","0",""
"121","40","shirai_toshiya@example.com","","","","7","2012-11-28 11:50:00","0",""
"121","40","shirai_toshiya@example.com","","","","3","2012-11-28 11:50:00","0",""
"121","40","shirai_toshiya@example.com","","","","2","2012-11-28 11:50:00","0",""
"121","40","shirai_toshiya@example.com","","","","5","2012-11-28 11:50:00","0",""
"122","40","minato_masashi@example.com","","","","7","2012-11-28 11:50:00","0",""
"122","40","minato_masashi@example.com","","","","3","2012-11-28 11:50:00","0",""
"122","40","minato_masashi@example.com","","","","2","2012-11-28 11:50:00","0",""
"122","40","minato_masashi@example.com","","","","5","2012-11-28 11:50:00","0",""
"123","40","watabe_kazuyuki@example.com","","","","7","2012-11-28 11:50:00","0",""
"123","40","watabe_kazuyuki@example.com","","","","3","2012-11-28 11:50:00","0",""
"123","40","watabe_kazuyuki@example.com","","","","2","2012-11-28 11:50:00","0",""
"123","40","watabe_kazuyuki@example.com","","","","5","2012-11-28 11:50:00","0",""
"124","40","mori_misako@example.com","","","","7","2012-11-28 11:50:00","0",""
"124","40","mori_misako@example.com","","","","3","2012-11-28 11:50:00","0",""
"124","40","mori_misako@example.com","","","","2","2012-11-28 11:50:00","0",""
"124","40","mori_misako@example.com","","","","5","2012-11-28 11:50:00","0",""
"125","40","igawa_megumi@example.com","","","","7","2012-11-28 11:50:00","0",""
"125","40","igawa_megumi@example.com","","","","3","2012-11-28 11:50:00","0",""
"125","40","igawa_megumi@example.com","","","","2","2012-11-28 11:50:00","0",""
"125","40","igawa_megumi@example.com","","","","5","2012-11-28 11:50:00","0",""
"126","40","kiyota_harumi@example.com","","","","7","2012-11-28 11:50:00","0",""
"126","40","kiyota_harumi@example.com","","","","3","2012-11-28 11:50:00","0",""
"126","40","kiyota_harumi@example.com","","","","2","2012-11-28 11:50:00","0",""
"126","40","kiyota_harumi@example.com","","","","5","2012-11-28 11:50:00","0",""
"127","40","matsuo_tatsuya@example.com","","","","7","2012-11-28 11:50:00","0",""
"127","40","matsuo_tatsuya@example.com","","","","3","2012-11-28 11:50:00","0",""
"127","40","matsuo_tatsuya@example.com","","","","2","2012-11-28 11:50:00","0",""
"127","40","matsuo_tatsuya@example.com","","","","5","2012-11-28 11:50:00","0",""
"128","40","kojima_kousuke@example.com","","","","7","2012-11-28 11:50:00","0",""
"128","40","kojima_kousuke@example.com","","","","3","2012-11-28 11:50:00","0",""
"128","40","kojima_kousuke@example.com","","","","2","2012-11-28 11:50:00","0",""
"128","40","kojima_kousuke@example.com","","","","5","2012-11-28 11:50:00","0",""
"129","40","takashima_tooru@example.com","","","","7","2012-11-28 11:50:00","0",""
"129","40","takashima_tooru@example.com","","","","3","2012-11-28 11:50:00","0",""
"129","40","takashima_tooru@example.com","","","","2","2012-11-28 11:50:00","0",""
"129","40","takashima_tooru@example.com","","","","5","2012-11-28 11:50:00","0",""
"130","40","yano_hajime@example.com","","","","7","2012-11-28 11:50:00","0",""
"130","40","yano_hajime@example.com","","","","3","2012-11-28 11:50:00","0",""
"130","40","yano_hajime@example.com","","","","2","2012-11-28 11:50:00","0",""
"130","40","yano_hajime@example.com","","","","5","2012-11-28 11:50:00","0",""
"131","40","teduka_hajime@example.com","","","","7","2012-11-28 11:50:00","0",""
"131","40","teduka_hajime@example.com","","","","3","2012-11-28 11:50:00","0",""
"131","40","teduka_hajime@example.com","","","","2","2012-11-28 11:50:00","0",""
"131","40","teduka_hajime@example.com","","","","5","2012-11-28 11:50:00","0",""
"132","40","takigawa_nagisa@example.com","","","","7","2012-11-28 11:50:00","0",""
"132","40","takigawa_nagisa@example.com","","","","3","2012-11-28 11:50:00","0",""
"132","40","takigawa_nagisa@example.com","","","","2","2012-11-28 11:50:00","0",""
"132","40","takigawa_nagisa@example.com","","","","5","2012-11-28 11:50:00","0",""
"133","40","sawada_hikari@example.com","","","","7","2012-11-28 11:50:00","0",""
"133","40","sawada_hikari@example.com","","","","3","2012-11-28 11:50:00","0",""
"133","40","sawada_hikari@example.com","","","","2","2012-11-28 11:50:00","0",""
"133","40","sawada_hikari@example.com","","","","5","2012-11-28 11:50:00","0",""
"134","40","naruse_jun@example.com","","","","7","2012-11-28 11:50:00","0",""
"134","40","naruse_jun@example.com","","","","3","2012-11-28 11:50:00","0",""
"134","40","naruse_jun@example.com","","","","2","2012-11-28 11:50:00","0",""
"134","40","naruse_jun@example.com","","","","5","2012-11-28 11:50:00","0",""
"135","40","horiguchi_souta@example.com","","","","7","2012-11-28 11:50:00","0",""
"135","40","horiguchi_souta@example.com","","","","3","2012-11-28 11:50:00","0",""
"135","40","horiguchi_souta@example.com","","","","2","2012-11-28 11:50:00","0",""
"135","40","horiguchi_souta@example.com","","","","5","2012-11-28 11:50:00","0",""
"136","40","miyake_masashi@example.com","","","","7","2012-11-28 11:50:00","0",""
"136","40","miyake_masashi@example.com","","","","3","2012-11-28 11:50:00","0",""
"136","40","miyake_masashi@example.com","","","","2","2012-11-28 11:50:00","0",""
"136","40","miyake_masashi@example.com","","","","5","2012-11-28 11:50:00","0",""
"137","40","kamijou_misaki@example.com","","","","7","2012-11-28 11:50:00","0",""
"137","40","kamijou_misaki@example.com","","","","3","2012-11-28 11:50:00","0",""
"137","40","kamijou_misaki@example.com","","","","2","2012-11-28 11:50:00","0",""
"137","40","kamijou_misaki@example.com","","","","5","2012-11-28 11:50:00","0",""
"138","40","shinagawa_seiichi@example.com","","","","7","2012-11-28 11:50:00","0",""
"138","40","shinagawa_seiichi@example.com","","","","3","2012-11-28 11:50:00","0",""
"138","40","shinagawa_seiichi@example.com","","","","2","2012-11-28 11:50:00","0",""
"138","40","shinagawa_seiichi@example.com","","","","5","2012-11-28 11:50:00","0",""
